age,workclass,fnlwgt,education,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,salary
52,federal_gov,43705,some_college,married_civ_spouse,other_service,husband,white,male,0,0,50,united_states,<=50K
59,private,122283,prof_school,married_civ_spouse,prof_specialty,husband,asian_pac_islander,male,99999,0,40,india,>50K
18,private,376647,hs_grad,never_married,handlers_cleaners,own_child,white,male,2176,0,25,united_states,<=50K
48,private,101299,assoc_acdm,married_civ_spouse,prof_specialty,husband,white,male,0,0,45,united_states,<=50K
45,private,96798,5th_6th,divorced,transport_moving,unmarried,white,male,0,0,40,united_states,<=50K
24,private,194654,hs_grad,married_civ_spouse,protective_serv,husband,white,male,0,0,40,united_states,<=50K
27,state_gov,206889,assoc_acdm,never_married,protective_serv,not_in_family,white,male,0,0,40,united_states,<=50K
40,private,226902,masters,married_civ_spouse,exec_managerial,husband,white,male,15024,0,50,united_states,>50K
44,state_gov,150755,bachelors,married_civ_spouse,adm_clerical,husband,white,male,5013,0,40,united_states,<=50K
24,private,200679,hs_grad,never_married,farming_fishing,own_child,black,male,0,0,50,united_states,<=50K
71,private,183678,prof_school,married_civ_spouse,prof_specialty,husband,white,male,0,0,16,united_states,<=50K
17,private,33138,12th,never_married,sales,own_child,white,male,0,0,40,united_states,<=50K
57,self_emp_not_inc,57071,some_college,married_civ_spouse,craft_repair,husband,white,male,3137,0,40,united_states,<=50K
71,unknown,35303,bachelors,married_civ_spouse,unknown,husband,white,male,9386,0,30,united_states,>50K
37,private,188576,doctorate,married_civ_spouse,prof_specialty,husband,asian_pac_islander,male,0,0,40,unknown,<=50K
33,private,169496,hs_grad,married_civ_spouse,handlers_cleaners,husband,white,male,0,0,40,united_states,<=50K
41,private,58124,hs_grad,married_civ_spouse,other_service,husband,white,male,0,0,40,united_states,<=50K
25,private,356344,bachelors,never_married,adm_clerical,own_child,white,female,0,0,40,united_states,<=50K
42,self_emp_not_inc,444134,hs_grad,married_civ_spouse,farming_fishing,husband,white,male,0,0,15,united_states,<=50K
18,unknown,340117,11th,never_married,unknown,unmarried,black,female,0,0,50,united_states,<=50K
34,private,219619,hs_grad,never_married,handlers_cleaners,not_in_family,white,male,0,0,40,united_states,<=50K
57,unknown,334585,10th,married_civ_spouse,unknown,wife,white,female,0,0,40,united_states,<=50K
27,local_gov,331046,bachelors,never_married,prof_specialty,not_in_family,white,female,0,0,45,united_states,<=50K
46,unknown,443179,bachelors,divorced,unknown,not_in_family,white,female,0,0,8,united_states,<=50K
64,unknown,239529,11th,widowed,unknown,not_in_family,white,female,3674,0,35,united_states,<=50K
24,private,100345,bachelors,never_married,prof_specialty,own_child,white,male,0,0,20,united_states,<=50K
23,private,205653,bachelors,never_married,handlers_cleaners,own_child,white,male,0,0,30,united_states,<=50K
33,private,112383,some_college,married_civ_spouse,prof_specialty,husband,white,male,0,0,40,united_states,<=50K
58,self_emp_inc,21626,assoc_voc,divorced,sales,not_in_family,white,male,2202,0,56,united_states,<=50K
25,private,135568,9th,married_civ_spouse,handlers_cleaners,husband,white,male,0,0,40,united_states,<=50K
44,private,190532,masters,never_married,prof_specialty,not_in_family,white,female,0,0,55,united_states,<=50K
53,federal_gov,266598,hs_grad,married_civ_spouse,prof_specialty,husband,white,male,0,0,40,united_states,>50K
38,local_gov,116608,hs_grad,married_civ_spouse,adm_clerical,wife,white,female,0,0,35,united_states,>50K
36,private,353263,bachelors,never_married,prof_specialty,not_in_family,white,female,0,0,45,united_states,>50K
25,state_gov,157617,hs_grad,never_married,exec_managerial,not_in_family,white,male,0,0,40,united_states,<=50K
54,federal_gov,21698,bachelors,divorced,exec_managerial,unmarried,white,female,0,0,40,united_states,<=50K
31,private,77143,12th,separated,transport_moving,unmarried,black,male,0,0,40,united_states,<=50K
18,state_gov,342852,hs_grad,never_married,adm_clerical,own_child,white,male,0,0,40,united_states,<=50K
40,private,176602,hs_grad,divorced,other_service,not_in_family,black,male,0,0,40,united_states,<=50K
26,private,146343,some_college,married_civ_spouse,sales,wife,black,female,0,0,40,united_states,<=50K
68,unknown,146645,doctorate,married_civ_spouse,unknown,husband,white,male,20051,0,50,united_states,>50K
33,private,221966,bachelors,never_married,prof_specialty,not_in_family,white,male,2202,0,50,united_states,<=50K
22,private,215546,assoc_acdm,never_married,exec_managerial,not_in_family,white,male,0,0,55,united_states,<=50K
50,state_gov,173020,some_college,married_civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,<=50K
24,unknown,247734,bachelors,never_married,unknown,own_child,white,male,0,0,30,united_states,<=50K
44,private,252202,hs_grad,divorced,adm_clerical,not_in_family,white,female,0,0,40,united_states,<=50K
37,private,497300,hs_grad,never_married,other_service,unmarried,black,male,0,0,40,united_states,<=50K
34,self_emp_not_inc,426431,bachelors,married_civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,<=50K
45,federal_gov,162410,some_college,widowed,tech_support,not_in_family,white,female,0,0,45,united_states,>50K
77,unknown,143516,masters,married_civ_spouse,unknown,husband,white,male,0,0,8,united_states,>50K
25,private,190350,10th,married_civ_spouse,other_service,own_child,white,female,0,0,35,united_states,<=50K
20,private,194504,some_college,separated,sales,unmarried,black,female,0,0,40,united_states,<=50K
46,federal_gov,110884,hs_grad,never_married,adm_clerical,not_in_family,amer_indian_eskimo,male,0,0,40,united_states,<=50K
26,private,187652,assoc_acdm,never_married,tech_support,own_child,white,male,0,0,40,united_states,<=50K
45,private,81400,1st_4th,married_civ_spouse,other_service,wife,white,female,0,0,25,el_salvador,<=50K
70,unknown,97831,hs_grad,widowed,unknown,unmarried,white,female,0,0,4,united_states,<=50K
57,private,180920,hs_grad,married_civ_spouse,transport_moving,husband,white,male,0,0,40,united_states,>50K
28,private,189186,assoc_voc,never_married,sales,not_in_family,white,male,0,0,40,united_states,<=50K
35,unknown,144172,assoc_acdm,married_civ_spouse,unknown,wife,white,female,0,0,16,united_states,<=50K
36,private,607848,some_college,married_civ_spouse,sales,husband,white,male,7688,0,45,united_states,>50K
32,private,207301,hs_grad,never_married,handlers_cleaners,not_in_family,white,female,0,0,40,united_states,<=50K
29,private,293073,bachelors,never_married,sales,not_in_family,white,male,0,0,50,united_states,>50K
36,private,210452,bachelors,divorced,prof_specialty,unmarried,white,male,0,0,45,united_states,<=50K
19,private,41400,hs_grad,never_married,handlers_cleaners,own_child,white,male,0,0,30,united_states,<=50K
27,private,164170,bachelors,never_married,tech_support,unmarried,asian_pac_islander,female,0,0,20,philippines,<=50K
48,private,112906,masters,married_civ_spouse,transport_moving,husband,white,male,0,0,55,united_states,>50K
49,self_emp_not_inc,126268,bachelors,married_civ_spouse,craft_repair,husband,white,male,0,0,50,united_states,<=50K
55,private,208311,masters,married_civ_spouse,tech_support,husband,white,male,0,1977,20,united_states,>50K
61,private,28291,hs_grad,divorced,farming_fishing,not_in_family,white,female,0,0,82,united_states,<=50K
42,local_gov,121998,some_college,married_civ_spouse,exec_managerial,husband,white,male,15024,0,40,united_states,>50K
42,federal_gov,31621,assoc_acdm,divorced,adm_clerical,not_in_family,white,female,0,0,40,united_states,<=50K
30,local_gov,108386,assoc_voc,married_civ_spouse,protective_serv,husband,white,male,0,0,40,united_states,<=50K
32,self_emp_not_inc,134727,hs_grad,married_civ_spouse,machine_op_inspct,husband,white,male,0,0,40,united_states,<=50K
37,private,208391,some_college,married_civ_spouse,transport_moving,husband,white,male,0,0,40,united_states,>50K
35,private,112271,some_college,married_civ_spouse,craft_repair,husband,white,male,0,0,45,united_states,<=50K
30,private,173350,assoc_voc,married_spouse_absent,adm_clerical,not_in_family,white,female,0,0,40,united_states,<=50K
30,private,243190,prof_school,married_civ_spouse,prof_specialty,husband,asian_pac_islander,male,0,0,20,india,>50K
55,private,185436,some_college,married_civ_spouse,exec_managerial,husband,white,male,0,0,70,united_states,>50K
36,private,290409,some_college,married_civ_spouse,transport_moving,husband,white,male,0,0,40,united_states,<=50K
33,private,80058,hs_grad,never_married,other_service,own_child,white,male,0,0,48,united_states,<=50K
56,local_gov,370045,bachelors,married_civ_spouse,prof_specialty,husband,white,male,0,0,40,united_states,>50K
26,private,36936,assoc_voc,married_civ_spouse,craft_repair,husband,white,male,0,2002,40,united_states,<=50K
37,private,231180,hs_grad,married_civ_spouse,machine_op_inspct,husband,white,male,0,0,40,united_states,<=50K
28,private,119793,hs_grad,never_married,sales,own_child,white,male,0,0,60,united_states,<=50K
38,private,102178,hs_grad,married_civ_spouse,transport_moving,husband,white,male,0,0,50,united_states,<=50K
76,unknown,135039,hs_grad,married_civ_spouse,unknown,husband,white,male,0,0,20,united_states,<=50K
35,unknown,317780,some_college,never_married,unknown,unmarried,black,female,0,0,40,united_states,<=50K
48,private,232840,some_college,widowed,adm_clerical,unmarried,white,female,0,0,43,united_states,<=50K
35,private,33975,assoc_acdm,married_civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,<=50K
39,local_gov,256997,bachelors,married_civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,<=50K
64,private,298301,hs_grad,married_civ_spouse,other_service,husband,white,male,0,0,40,united_states,<=50K
22,private,310380,hs_grad,never_married,adm_clerical,unmarried,black,female,0,0,40,united_states,<=50K
45,local_gov,182100,bachelors,married_civ_spouse,sales,husband,white,male,0,0,40,united_states,>50K
27,private,501172,5th_6th,married_civ_spouse,transport_moving,husband,white,male,0,0,40,mexico,<=50K
43,state_gov,143939,hs_grad,divorced,adm_clerical,unmarried,white,female,0,0,50,united_states,>50K
23,private,85088,some_college,never_married,other_service,own_child,white,female,0,0,37,united_states,<=50K
25,private,282313,10th,never_married,handlers_cleaners,own_child,black,male,0,1602,40,united_states,<=50K
39,private,230054,masters,married_civ_spouse,prof_specialty,husband,white,male,0,0,50,united_states,>50K
63,private,236338,hs_grad,married_civ_spouse,sales,wife,white,female,0,0,35,united_states,<=50K
37,private,321943,prof_school,married_civ_spouse,prof_specialty,husband,white,male,0,0,40,united_states,>50K
26,federal_gov,218782,hs_grad,married_civ_spouse,adm_clerical,husband,other,male,0,0,40,united_states,<=50K
33,private,191385,bachelors,never_married,prof_specialty,not_in_family,white,male,0,0,40,canada,<=50K
45,self_emp_inc,185497,bachelors,married_civ_spouse,exec_managerial,wife,asian_pac_islander,female,0,0,70,unknown,<=50K
28,private,126129,some_college,never_married,adm_clerical,not_in_family,white,female,0,0,40,united_states,<=50K
20,private,199268,some_college,never_married,other_service,own_child,white,female,0,0,20,united_states,<=50K
34,private,255693,hs_grad,married_civ_spouse,adm_clerical,wife,white,female,0,0,20,united_states,<=50K
34,private,203488,some_college,married_civ_spouse,transport_moving,husband,white,male,0,0,40,united_states,<=50K
41,private,203233,hs_grad,married_civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,>50K
38,private,203836,some_college,married_civ_spouse,sales,husband,white,male,0,0,50,united_states,>50K
36,private,187847,bachelors,married_civ_spouse,exec_managerial,husband,white,male,7688,0,40,united_states,>50K
38,private,116358,some_college,married_civ_spouse,other_service,husband,asian_pac_islander,male,0,0,40,philippines,<=50K
46,self_emp_inc,198660,bachelors,married_civ_spouse,sales,husband,white,male,99999,0,72,united_states,>50K
43,self_emp_not_inc,89636,bachelors,married_civ_spouse,sales,wife,asian_pac_islander,female,0,0,60,south,<=50K
49,private,120629,some_college,widowed,sales,unmarried,white,female,0,0,30,united_states,<=50K
26,local_gov,150226,bachelors,never_married,prof_specialty,own_child,white,female,0,0,35,united_states,<=50K
28,private,137898,hs_grad,divorced,adm_clerical,not_in_family,white,female,0,0,35,united_states,<=50K
54,self_emp_inc,146574,hs_grad,married_civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,>50K
53,private,88725,hs_grad,never_married,craft_repair,not_in_family,other,female,0,0,40,unknown,<=50K
24,private,142022,some_college,never_married,handlers_cleaners,own_child,white,male,0,0,50,united_states,<=50K
23,private,284898,some_college,never_married,exec_managerial,own_child,white,male,0,0,30,united_states,<=50K
55,local_gov,212448,hs_grad,divorced,adm_clerical,not_in_family,white,female,0,0,40,united_states,<=50K
58,self_emp_not_inc,203039,9th,separated,craft_repair,not_in_family,white,male,0,0,40,united_states,<=50K
26,private,227489,hs_grad,never_married,tech_support,other_relative,black,male,0,0,40,unknown,<=50K
19,private,105289,10th,never_married,other_service,other_relative,black,female,0,0,20,united_states,<=50K
28,unknown,223745,some_college,never_married,unknown,unmarried,white,female,0,0,40,united_states,<=50K
45,private,242994,some_college,never_married,sales,not_in_family,white,male,0,0,52,united_states,<=50K
30,private,196385,some_college,married_civ_spouse,craft_repair,husband,white,male,0,0,45,united_states,>50K
76,private,116202,hs_grad,widowed,other_service,unmarried,white,female,0,0,33,united_states,<=50K
47,private,140045,hs_grad,separated,adm_clerical,unmarried,white,female,0,0,40,united_states,<=50K
34,private,133503,some_college,divorced,transport_moving,not_in_family,white,male,2174,0,40,united_states,<=50K
40,private,226585,some_college,married_civ_spouse,adm_clerical,wife,white,female,0,0,35,united_states,>50K
24,private,85041,hs_grad,separated,other_service,unmarried,white,female,0,0,25,united_states,<=50K
30,private,162442,bachelors,married_civ_spouse,prof_specialty,wife,white,female,7688,0,50,united_states,>50K
67,private,279980,some_college,married_civ_spouse,transport_moving,husband,white,male,10605,0,10,united_states,>50K
24,private,216563,hs_grad,married_civ_spouse,machine_op_inspct,wife,white,female,0,0,40,united_states,<=50K
43,local_gov,231964,some_college,divorced,adm_clerical,unmarried,white,female,0,0,40,united_states,<=50K
29,private,263855,12th,never_married,craft_repair,unmarried,white,male,0,0,40,united_states,<=50K
40,private,124915,hs_grad,married_civ_spouse,machine_op_inspct,husband,white,male,0,0,40,united_states,<=50K
61,federal_gov,178312,some_college,married_civ_spouse,prof_specialty,husband,white,male,0,0,40,united_states,<=50K
45,local_gov,215862,doctorate,married_civ_spouse,exec_managerial,husband,white,male,7688,0,45,united_states,>50K
21,state_gov,39236,some_college,never_married,tech_support,not_in_family,white,female,0,0,50,united_states,<=50K
